dataset,snippet,metric,metric_value,#_of_warnings,tool
f,14,perc_correct_output,68.42105263157895,3.0,all_tools
f,15,perc_correct_output,18.0,5.0,all_tools
f,16,perc_correct_output,0.0,6.0,all_tools
f,1,brain_deact_31,-2.248355733,5.0,all_tools
f,2,brain_deact_31,-2.137145163,4.0,all_tools
f,3,brain_deact_31,-1.921303548,2.0,all_tools
f,4,brain_deact_31,-1.831843539,1.0,all_tools
f,5,brain_deact_31,-1.93865049,1.0,all_tools
f,6,brain_deact_31,-2.063537981,1.0,all_tools
f,7,brain_deact_31,-1.730000171,0.0,all_tools
f,8,brain_deact_31,-2.103988089,1.0,all_tools
f,9,brain_deact_31,-2.034462625,1.0,all_tools
f,10,brain_deact_31,-2.180495768,3.0,all_tools
f,11,brain_deact_31,-1.936397923,2.0,all_tools
f,12,brain_deact_31,-1.545885531,2.0,all_tools
f,13,brain_deact_31,-1.835985696,2.0,all_tools
f,14,brain_deact_31,-1.897029609,3.0,all_tools
f,15,brain_deact_31,-2.115286243,5.0,all_tools
f,16,brain_deact_31,-1.729084884,6.0,all_tools
f,1,brain_deact_32,-1.774586165,5.0,all_tools
f,2,brain_deact_32,-1.91559082,4.0,all_tools
f,3,brain_deact_32,-1.495832442,2.0,all_tools
f,4,brain_deact_32,-1.46374886,1.0,all_tools
f,5,brain_deact_32,-1.526649428,1.0,all_tools
f,6,brain_deact_32,-1.848531743,1.0,all_tools
f,7,brain_deact_32,-1.236600384,0.0,all_tools
f,8,brain_deact_32,-1.565782627,1.0,all_tools
f,9,brain_deact_32,-1.699418305,1.0,all_tools
f,10,brain_deact_32,-1.907988566,3.0,all_tools
f,11,brain_deact_32,-1.45635117,2.0,all_tools
f,12,brain_deact_32,-1.37916458,2.0,all_tools
f,13,brain_deact_32,-1.458877878,2.0,all_tools
f,14,brain_deact_32,-1.6700936,3.0,all_tools
f,15,brain_deact_32,-1.820133117,5.0,all_tools
f,16,brain_deact_32,-1.241652874,6.0,all_tools
f,1,complexity_level,46.6,5.0,all_tools
f,2,complexity_level,73.73684210526316,4.0,all_tools
f,3,complexity_level,38.578947368421055,2.0,all_tools
f,4,complexity_level,25.88888888888889,1.0,all_tools
f,5,complexity_level,61.421052631578945,1.0,all_tools
f,6,complexity_level,74.57894736842105,1.0,all_tools
f,7,complexity_level,0.0,0.0,all_tools
f,8,complexity_level,44.73684210526316,1.0,all_tools
f,9,complexity_level,45.44444444444444,1.0,all_tools
f,10,complexity_level,57.5,3.0,all_tools
f,11,complexity_level,33.31578947368421,2.0,all_tools
f,12,complexity_level,25.944444444444443,2.0,all_tools
f,13,complexity_level,47.22222222222222,2.0,all_tools
f,14,complexity_level,44.44444444444444,3.0,all_tools
f,15,complexity_level,47.22222222222222,5.0,all_tools
f,16,complexity_level,150.0,6.0,all_tools
f,1,time_to_understand,48.275447368421055,5.0,all_tools
f,2,time_to_understand,30.38747368421053,4.0,all_tools
f,3,time_to_understand,41.406684210526315,2.0,all_tools
f,4,time_to_understand,50.024,1.0,all_tools
f,5,time_to_understand,45.99226315789474,1.0,all_tools
f,6,time_to_understand,21.517,1.0,all_tools
f,7,time_to_understand,38.38831578947369,0.0,all_tools
f,8,time_to_understand,43.33011111111111,1.0,all_tools
f,9,time_to_understand,42.33516666666665,1.0,all_tools
f,10,time_to_understand,27.647555555555552,3.0,all_tools
f,11,time_to_understand,22.280263157894737,2.0,all_tools
f,12,time_to_understand,35.582526315789465,2.0,all_tools
f,13,time_to_understand,33.25842105263157,2.0,all_tools
f,14,time_to_understand,40.122473684210526,3.0,all_tools
f,15,time_to_understand,445.544,5.0,all_tools
f,16,time_to_understand,0.0,6.0,all_tools
1,1,correct_output_rating,1.2195121951219512,0.0,checker_framework
1,2,correct_output_rating,1.951219512195122,0.0,checker_framework
1,3,correct_output_rating,1.4878048780487805,0.0,checker_framework
1,4,correct_output_rating,1.4878048780487805,0.0,checker_framework
1,5,correct_output_rating,1.4390243902439024,0.0,checker_framework
1,6,correct_output_rating,1.7804878048780488,0.0,checker_framework
1,7,correct_output_rating,1.8048780487804879,0.0,checker_framework
1,8,correct_output_rating,1.4634146341463414,0.0,checker_framework
1,9,correct_output_rating,1.853658536585366,0.0,checker_framework
1,10,correct_output_rating,1.8780487804878048,0.0,checker_framework
1,11,correct_output_rating,1.6341463414634145,0.0,checker_framework
1,12,correct_output_rating,1.853658536585366,1.0,checker_framework
1,13,correct_output_rating,2.0,0.0,checker_framework
1,14,correct_output_rating,1.9024390243902438,0.0,checker_framework
1,15,correct_output_rating,0.7804878048780488,4.0,checker_framework
1,16,correct_output_rating,1.951219512195122,0.0,checker_framework
1,17,correct_output_rating,1.6585365853658536,0.0,checker_framework
1,18,correct_output_rating,1.3902439024390243,0.0,checker_framework
1,19,correct_output_rating,1.3902439024390243,2.0,checker_framework
1,20,correct_output_rating,1.3902439024390243,0.0,checker_framework
1,21,correct_output_rating,1.3902439024390243,0.0,checker_framework
1,22,correct_output_rating,1.3902439024390243,0.0,checker_framework
1,23,correct_output_rating,1.829268292682927,0.0,checker_framework
1,1,output_difficulty,3.1707317073170733,0.0,checker_framework
1,2,output_difficulty,2.975609756097561,0.0,checker_framework
1,3,output_difficulty,2.3902439024390243,0.0,checker_framework
1,4,output_difficulty,2.4146341463414633,0.0,checker_framework
1,5,output_difficulty,1.975609756097561,0.0,checker_framework
1,6,output_difficulty,3.1219512195121952,0.0,checker_framework
1,7,output_difficulty,3.2195121951219514,0.0,checker_framework
1,8,output_difficulty,2.3902439024390243,0.0,checker_framework
1,9,output_difficulty,3.1707317073170733,0.0,checker_framework
1,10,output_difficulty,3.6341463414634148,0.0,checker_framework
1,11,output_difficulty,3.097560975609756,0.0,checker_framework
1,12,output_difficulty,3.341463414634146,1.0,checker_framework
1,13,output_difficulty,3.731707317073171,0.0,checker_framework
1,14,output_difficulty,3.4878048780487805,0.0,checker_framework
1,15,output_difficulty,1.0731707317073171,4.0,checker_framework
1,16,output_difficulty,3.7804878048780486,0.0,checker_framework
1,17,output_difficulty,3.048780487804878,0.0,checker_framework
1,18,output_difficulty,2.317073170731707,0.0,checker_framework
1,19,output_difficulty,1.9024390243902438,2.0,checker_framework
1,20,output_difficulty,3.1951219512195124,0.0,checker_framework
1,21,output_difficulty,2.4878048780487805,0.0,checker_framework
1,22,output_difficulty,2.3902439024390243,0.0,checker_framework
1,23,output_difficulty,3.4146341463414633,0.0,checker_framework
1,1,time_to_give_output,68.01441463414633,0.0,checker_framework
1,2,time_to_give_output,100.26741463414633,0.0,checker_framework
1,3,time_to_give_output,132.46873170731706,0.0,checker_framework
1,4,time_to_give_output,154.64156097560976,0.0,checker_framework
1,5,time_to_give_output,211.48453658536584,0.0,checker_framework
1,6,time_to_give_output,70.5109512195122,0.0,checker_framework
1,7,time_to_give_output,66.04860975609758,0.0,checker_framework
1,8,time_to_give_output,104.82602439024389,0.0,checker_framework
1,9,time_to_give_output,65.42085365853657,0.0,checker_framework
1,10,time_to_give_output,42.58580487804878,0.0,checker_framework
1,11,time_to_give_output,65.47378048780489,0.0,checker_framework
1,12,time_to_give_output,59.81002439024391,1.0,checker_framework
1,13,time_to_give_output,37.42529268292683,0.0,checker_framework
1,14,time_to_give_output,48.39470731707317,0.0,checker_framework
1,15,time_to_give_output,355.30917073170735,4.0,checker_framework
1,16,time_to_give_output,20.50239024390244,0.0,checker_framework
1,17,time_to_give_output,99.98841463414635,0.0,checker_framework
1,18,time_to_give_output,132.07892682926828,0.0,checker_framework
1,19,time_to_give_output,145.2398292682927,2.0,checker_framework
1,20,time_to_give_output,80.62182926829269,0.0,checker_framework
1,21,time_to_give_output,89.93921951219512,0.0,checker_framework
1,22,time_to_give_output,86.29456097560976,0.0,checker_framework
1,23,time_to_give_output,54.50070731707317,0.0,checker_framework
2,1,brain_deact_31ant,-0.456862813,0.0,checker_framework
2,2,brain_deact_31ant,-0.627872625,0.0,checker_framework
2,3,brain_deact_31ant,-0.569892688,0.0,checker_framework
2,4,brain_deact_31ant,-0.724818625,0.0,checker_framework
2,5,brain_deact_31ant,-0.461402625,0.0,checker_framework
2,6,brain_deact_31ant,-0.573933125,0.0,checker_framework
2,7,brain_deact_31ant,-0.400142063,0.0,checker_framework
2,8,brain_deact_31ant,-0.6289035,0.0,checker_framework
2,9,brain_deact_31ant,-0.512648188,0.0,checker_framework
2,10,brain_deact_31ant,-0.8140095,0.0,checker_framework
2,11,brain_deact_31ant,-0.799689,0.0,checker_framework
2,12,brain_deact_31ant,-0.754594875,0.0,checker_framework
2,1,brain_deact_31post,-0.680167625,0.0,checker_framework
2,2,brain_deact_31post,-0.58754025,0.0,checker_framework
2,3,brain_deact_31post,-0.484311125,0.0,checker_framework
2,4,brain_deact_31post,-0.755176125,0.0,checker_framework
2,5,brain_deact_31post,-0.504249125,0.0,checker_framework
2,6,brain_deact_31post,-0.531375313,0.0,checker_framework
2,7,brain_deact_31post,-0.452398375,0.0,checker_framework
2,8,brain_deact_31post,-0.787476813,0.0,checker_framework
2,9,brain_deact_31post,-0.474544625,0.0,checker_framework
2,10,brain_deact_31post,-0.827268563,0.0,checker_framework
2,11,brain_deact_31post,-0.825552875,0.0,checker_framework
2,12,brain_deact_31post,-0.743071875,0.0,checker_framework
2,1,brain_deact_32,-0.567438063,0.0,checker_framework
2,2,brain_deact_32,-0.760412688,0.0,checker_framework
2,3,brain_deact_32,-0.80337975,0.0,checker_framework
2,4,brain_deact_32,-0.853813313,0.0,checker_framework
2,5,brain_deact_32,-0.534999375,0.0,checker_framework
2,6,brain_deact_32,-0.833937188,0.0,checker_framework
2,7,brain_deact_32,-0.44148875,0.0,checker_framework
2,8,brain_deact_32,-0.687596375,0.0,checker_framework
2,9,brain_deact_32,-0.513088813,0.0,checker_framework
2,10,brain_deact_32,-1.045516125,0.0,checker_framework
2,11,brain_deact_32,-1.065309875,0.0,checker_framework
2,12,brain_deact_32,-0.810991375,0.0,checker_framework
2,1,time_to_understand,277998.6875,0.0,checker_framework
2,2,time_to_understand,379138.5,0.0,checker_framework
2,3,time_to_understand,282050.625,0.0,checker_framework
2,4,time_to_understand,328751.1875,0.0,checker_framework
2,5,time_to_understand,228106.875,0.0,checker_framework
2,6,time_to_understand,256201.1875,0.0,checker_framework
2,7,time_to_understand,173291.875,0.0,checker_framework
2,8,time_to_understand,253121.6875,0.0,checker_framework
2,9,time_to_understand,368599.625,0.0,checker_framework
2,10,time_to_understand,288200.0,0.0,checker_framework
2,11,time_to_understand,513357.5625,0.0,checker_framework
2,12,time_to_understand,432204.875,0.0,checker_framework
3,1,readability_level,2.99,0.0,checker_framework
3,2,readability_level,3.74,2.0,checker_framework
3,3,readability_level,2.69,4.0,checker_framework
3,4,readability_level,4.03,0.0,checker_framework
3,5,readability_level,4.18,1.0,checker_framework
3,6,readability_level,2.18,0.0,checker_framework
3,7,readability_level,3.62,1.0,checker_framework
3,8,readability_level,2.86,0.0,checker_framework
3,9,readability_level,4.13,0.0,checker_framework
3,10,readability_level,3.35,0.0,checker_framework
3,11,readability_level,3.64,0.0,checker_framework
3,12,readability_level,3.53,0.0,checker_framework
3,13,readability_level,3.03,0.0,checker_framework
3,14,readability_level,4.05,0.0,checker_framework
3,15,readability_level,1.82,0.0,checker_framework
3,16,readability_level,2.9,0.0,checker_framework
3,17,readability_level,3.74,0.0,checker_framework
3,18,readability_level,2.46,0.0,checker_framework
3,19,readability_level,3.56,0.0,checker_framework
3,20,readability_level,3.26,0.0,checker_framework
3,21,readability_level,3.73,0.0,checker_framework
3,22,readability_level,2.73,0.0,checker_framework
3,23,readability_level,3.94,2.0,checker_framework
3,24,readability_level,3.48,0.0,checker_framework
3,25,readability_level,2.09,4.0,checker_framework
3,26,readability_level,2.37,9.0,checker_framework
3,27,readability_level,3.76,0.0,checker_framework
3,28,readability_level,2.86,0.0,checker_framework
3,29,readability_level,3.96,0.0,checker_framework
3,30,readability_level,2.78,0.0,checker_framework
3,31,readability_level,3.27,0.0,checker_framework
3,32,readability_level,4.22,0.0,checker_framework
3,33,readability_level,4.02,0.0,checker_framework
3,34,readability_level,4.35,0.0,checker_framework
3,35,readability_level,2.0,3.0,checker_framework
3,36,readability_level,2.52,0.0,checker_framework
3,37,readability_level,2.57,1.0,checker_framework
3,38,readability_level,2.77,1.0,checker_framework
3,39,readability_level,2.96,3.0,checker_framework
3,40,readability_level,2.9,0.0,checker_framework
3,41,readability_level,2.41,0.0,checker_framework
3,42,readability_level,3.08,0.0,checker_framework
3,43,readability_level,3.28,0.0,checker_framework
3,44,readability_level,4.07,0.0,checker_framework
3,45,readability_level,3.84,0.0,checker_framework
3,46,readability_level,3.76,0.0,checker_framework
3,47,readability_level,3.88,0.0,checker_framework
3,48,readability_level,3.93,0.0,checker_framework
3,49,readability_level,4.05,0.0,checker_framework
3,50,readability_level,4.16,0.0,checker_framework
3,51,readability_level,3.92,0.0,checker_framework
3,52,readability_level,2.63,0.0,checker_framework
3,53,readability_level,2.72,1.0,checker_framework
3,54,readability_level,3.6,0.0,checker_framework
3,55,readability_level,2.71,0.0,checker_framework
3,56,readability_level,3.61,0.0,checker_framework
3,57,readability_level,3.6,0.0,checker_framework
3,58,readability_level,2.4,1.0,checker_framework
3,59,readability_level,3.83,0.0,checker_framework
3,60,readability_level,3.88,0.0,checker_framework
3,61,readability_level,3.77,0.0,checker_framework
3,62,readability_level,3.47,0.0,checker_framework
3,63,readability_level,2.64,1.0,checker_framework
3,64,readability_level,3.59,0.0,checker_framework
3,65,readability_level,3.2,0.0,checker_framework
3,66,readability_level,2.59,0.0,checker_framework
3,67,readability_level,4.02,0.0,checker_framework
3,68,readability_level,3.35,0.0,checker_framework
3,69,readability_level,2.92,0.0,checker_framework
3,70,readability_level,2.39,1.0,checker_framework
3,71,readability_level,3.69,0.0,checker_framework
3,72,readability_level,2.86,0.0,checker_framework
3,73,readability_level,3.38,0.0,checker_framework
3,74,readability_level,3.82,0.0,checker_framework
3,75,readability_level,3.39,0.0,checker_framework
3,76,readability_level,3.49,0.0,checker_framework
3,77,readability_level,2.72,2.0,checker_framework
3,78,readability_level,2.28,0.0,checker_framework
3,79,readability_level,3.34,9.0,checker_framework
3,80,readability_level,4.15,0.0,checker_framework
3,81,readability_level,3.93,0.0,checker_framework
3,82,readability_level,4.0,0.0,checker_framework
3,83,readability_level,2.76,0.0,checker_framework
3,84,readability_level,3.94,0.0,checker_framework
3,85,readability_level,3.61,2.0,checker_framework
3,86,readability_level,2.62,4.0,checker_framework
3,87,readability_level,2.87,0.0,checker_framework
3,88,readability_level,3.23,0.0,checker_framework
3,89,readability_level,4.28,0.0,checker_framework
3,90,readability_level,3.35,0.0,checker_framework
3,91,readability_level,2.08,0.0,checker_framework
3,92,readability_level,3.36,0.0,checker_framework
3,93,readability_level,2.36,0.0,checker_framework
3,94,readability_level,4.07,0.0,checker_framework
3,95,readability_level,3.18,0.0,checker_framework
3,96,readability_level,3.81,0.0,checker_framework
3,97,readability_level,2.9,0.0,checker_framework
3,98,readability_level,3.0,0.0,checker_framework
3,99,readability_level,2.95,0.0,checker_framework
3,100,readability_level,2.12,0.0,checker_framework
6,1,correct_verif_questions,0.37037037037037046,22.0,checker_framework
6,2,correct_verif_questions,0.40740740740740733,16.0,checker_framework
6,3,correct_verif_questions,0.41666666666666674,19.0,checker_framework
6,4,correct_verif_questions,0.40740740740740755,23.0,checker_framework
6,5,correct_verif_questions,0.5925925925925927,3.0,checker_framework
6,6,correct_verif_questions,0.44444444444444436,0.0,checker_framework
6,7,correct_verif_questions,0.44444444444444453,0.0,checker_framework
6,8,correct_verif_questions,0.29629629629629634,0.0,checker_framework
6,9,correct_verif_questions,0.5185185185185186,0.0,checker_framework
6,10,correct_verif_questions,0.48148148148148157,0.0,checker_framework
6,11,correct_verif_questions,0.1851851851851851,0.0,checker_framework
6,12,correct_verif_questions,0.5185185185185186,0.0,checker_framework
6,13,correct_verif_questions,0.40740740740740733,0.0,checker_framework
6,14,correct_verif_questions,0.25925925925925924,0.0,checker_framework
6,15,correct_verif_questions,0.40740740740740755,0.0,checker_framework
6,16,correct_verif_questions,0.2222222222222222,0.0,checker_framework
6,17,correct_verif_questions,0.4444444444444444,0.0,checker_framework
6,18,correct_verif_questions,0.29629629629629634,0.0,checker_framework
6,19,correct_verif_questions,0.6296296296296299,0.0,checker_framework
6,20,correct_verif_questions,0.7407407407407408,0.0,checker_framework
6,21,correct_verif_questions,0.074074074074074,0.0,checker_framework
6,22,correct_verif_questions,0.1111111111111111,0.0,checker_framework
6,23,correct_verif_questions,0.5925925925925926,0.0,checker_framework
6,24,correct_verif_questions,0.5185185185185186,0.0,checker_framework
6,25,correct_verif_questions,0.5925925925925928,0.0,checker_framework
6,26,correct_verif_questions,0.2592592592592593,0.0,checker_framework
6,27,correct_verif_questions,0.7407407407407408,0.0,checker_framework
6,28,correct_verif_questions,0.37037037037037046,0.0,checker_framework
6,29,correct_verif_questions,0.40740740740740744,0.0,checker_framework
6,30,correct_verif_questions,0.25925925925925913,0.0,checker_framework
6,31,correct_verif_questions,0.777777777777778,0.0,checker_framework
6,32,correct_verif_questions,0.777777777777778,0.0,checker_framework
6,33,correct_verif_questions,0.5555555555555556,0.0,checker_framework
6,34,correct_verif_questions,0.4814814814814816,0.0,checker_framework
6,35,correct_verif_questions,0.37037037037037035,0.0,checker_framework
6,36,correct_verif_questions,0.5555555555555556,0.0,checker_framework
6,37,correct_verif_questions,0.7407407407407409,0.0,checker_framework
6,38,correct_verif_questions,0.4444444444444444,0.0,checker_framework
6,39,correct_verif_questions,0.48148148148148157,0.0,checker_framework
6,40,correct_verif_questions,0.25925925925925913,0.0,checker_framework
6,41,correct_verif_questions,0.3333333333333335,0.0,checker_framework
6,42,correct_verif_questions,0.20833333333333337,0.0,checker_framework
6,43,correct_verif_questions,0.5416666666666667,0.0,checker_framework
6,44,correct_verif_questions,0.29166666666666674,0.0,checker_framework
6,45,correct_verif_questions,0.41666666666666685,0.0,checker_framework
6,46,correct_verif_questions,0.7037037037037038,0.0,checker_framework
6,47,correct_verif_questions,0.4444444444444444,0.0,checker_framework
6,48,correct_verif_questions,0.8148148148148149,0.0,checker_framework
6,49,correct_verif_questions,0.40740740740740733,0.0,checker_framework
6,50,correct_verif_questions,0.3333333333333334,0.0,checker_framework
6,1,binary_understandability,0.5555555555555556,22.0,checker_framework
6,2,binary_understandability,0.8888888888888888,16.0,checker_framework
6,3,binary_understandability,0.625,19.0,checker_framework
6,4,binary_understandability,0.6666666666666666,23.0,checker_framework
6,5,binary_understandability,0.7777777777777778,3.0,checker_framework
6,6,binary_understandability,0.8888888888888888,0.0,checker_framework
6,7,binary_understandability,0.7777777777777778,0.0,checker_framework
6,8,binary_understandability,0.5555555555555556,0.0,checker_framework
6,9,binary_understandability,0.7777777777777778,0.0,checker_framework
6,10,binary_understandability,0.7777777777777778,0.0,checker_framework
6,11,binary_understandability,0.5555555555555556,0.0,checker_framework
6,12,binary_understandability,0.6666666666666666,0.0,checker_framework
6,13,binary_understandability,0.6666666666666666,0.0,checker_framework
6,14,binary_understandability,0.5555555555555556,0.0,checker_framework
6,15,binary_understandability,0.6666666666666666,0.0,checker_framework
6,16,binary_understandability,0.4444444444444444,0.0,checker_framework
6,17,binary_understandability,0.6666666666666666,0.0,checker_framework
6,18,binary_understandability,0.4444444444444444,0.0,checker_framework
6,19,binary_understandability,0.8888888888888888,0.0,checker_framework
6,20,binary_understandability,0.8888888888888888,0.0,checker_framework
6,21,binary_understandability,0.2222222222222222,0.0,checker_framework
6,22,binary_understandability,0.2222222222222222,0.0,checker_framework
6,23,binary_understandability,0.8888888888888888,0.0,checker_framework
6,24,binary_understandability,0.6666666666666666,0.0,checker_framework
6,25,binary_understandability,0.7777777777777778,0.0,checker_framework
6,26,binary_understandability,0.4444444444444444,0.0,checker_framework
6,27,binary_understandability,0.7777777777777778,0.0,checker_framework
6,28,binary_understandability,0.4444444444444444,0.0,checker_framework
6,29,binary_understandability,0.5555555555555556,0.0,checker_framework
6,30,binary_understandability,0.6666666666666666,0.0,checker_framework
6,31,binary_understandability,1.0,0.0,checker_framework
6,32,binary_understandability,1.0,0.0,checker_framework
6,33,binary_understandability,0.8888888888888888,0.0,checker_framework
6,34,binary_understandability,0.6666666666666666,0.0,checker_framework
6,35,binary_understandability,0.6666666666666666,0.0,checker_framework
6,36,binary_understandability,0.7777777777777778,0.0,checker_framework
6,37,binary_understandability,1.0,0.0,checker_framework
6,38,binary_understandability,0.6666666666666666,0.0,checker_framework
6,39,binary_understandability,0.7777777777777778,0.0,checker_framework
6,40,binary_understandability,0.6666666666666666,0.0,checker_framework
6,41,binary_understandability,0.5,0.0,checker_framework
6,42,binary_understandability,0.375,0.0,checker_framework
6,43,binary_understandability,0.875,0.0,checker_framework
6,44,binary_understandability,0.625,0.0,checker_framework
6,45,binary_understandability,0.75,0.0,checker_framework
6,46,binary_understandability,1.0,0.0,checker_framework
6,47,binary_understandability,0.7777777777777778,0.0,checker_framework
6,48,binary_understandability,1.0,0.0,checker_framework
6,49,binary_understandability,0.7777777777777778,0.0,checker_framework
6,50,binary_understandability,0.5555555555555556,0.0,checker_framework
6,1,time_to_understand,74.4,22.0,checker_framework
6,2,time_to_understand,73.75,16.0,checker_framework
6,3,time_to_understand,59.8,19.0,checker_framework
6,4,time_to_understand,60.5,23.0,checker_framework
6,5,time_to_understand,66.14285714285714,3.0,checker_framework
6,6,time_to_understand,82.625,0.0,checker_framework
6,7,time_to_understand,257.42857142857144,0.0,checker_framework
6,8,time_to_understand,81.4,0.0,checker_framework
6,9,time_to_understand,170.28571428571428,0.0,checker_framework
6,10,time_to_understand,153.57142857142858,0.0,checker_framework
6,11,time_to_understand,241.4,0.0,checker_framework
6,12,time_to_understand,62.333333333333336,0.0,checker_framework
6,13,time_to_understand,53.666666666666664,0.0,checker_framework
6,14,time_to_understand,94.2,0.0,checker_framework
6,15,time_to_understand,113.66666666666667,0.0,checker_framework
6,16,time_to_understand,202.25,0.0,checker_framework
6,17,time_to_understand,237.33333333333334,0.0,checker_framework
6,18,time_to_understand,151.5,0.0,checker_framework
6,19,time_to_understand,435.5,0.0,checker_framework
6,20,time_to_understand,102.5,0.0,checker_framework
6,21,time_to_understand,172.5,0.0,checker_framework
6,22,time_to_understand,28.0,0.0,checker_framework
6,23,time_to_understand,264.25,0.0,checker_framework
6,24,time_to_understand,163.5,0.0,checker_framework
6,25,time_to_understand,48.857142857142854,0.0,checker_framework
6,26,time_to_understand,57.5,0.0,checker_framework
6,27,time_to_understand,144.71428571428572,0.0,checker_framework
6,28,time_to_understand,270.25,0.0,checker_framework
6,29,time_to_understand,51.6,0.0,checker_framework
6,30,time_to_understand,159.5,0.0,checker_framework
6,31,time_to_understand,50.888888888888886,0.0,checker_framework
6,32,time_to_understand,83.55555555555556,0.0,checker_framework
6,33,time_to_understand,122.125,0.0,checker_framework
6,34,time_to_understand,82.5,0.0,checker_framework
6,35,time_to_understand,83.33333333333333,0.0,checker_framework
6,36,time_to_understand,74.57142857142857,0.0,checker_framework
6,37,time_to_understand,238.44444444444446,0.0,checker_framework
6,38,time_to_understand,66.16666666666667,0.0,checker_framework
6,39,time_to_understand,101.85714285714286,0.0,checker_framework
6,40,time_to_understand,247.0,0.0,checker_framework
6,41,time_to_understand,195.5,0.0,checker_framework
6,42,time_to_understand,318.0,0.0,checker_framework
6,43,time_to_understand,47.857142857142854,0.0,checker_framework
6,44,time_to_understand,391.0,0.0,checker_framework
6,45,time_to_understand,162.16666666666666,0.0,checker_framework
6,46,time_to_understand,55.666666666666664,0.0,checker_framework
6,47,time_to_understand,85.42857142857143,0.0,checker_framework
6,48,time_to_understand,117.88888888888889,0.0,checker_framework
6,49,time_to_understand,85.57142857142857,0.0,checker_framework
6,50,time_to_understand,238.0,0.0,checker_framework
9_gc,1,gap_accuracy,0.3958333333333333,0.0,checker_framework
9_gc,2,gap_accuracy,0.2740740740740741,0.0,checker_framework
9_gc,3,gap_accuracy,0.5,0.0,checker_framework
9_gc,4,gap_accuracy,0.5238095238095238,0.0,checker_framework
9_gc,5,gap_accuracy,0.48309178743961345,1.0,checker_framework
9_gc,6,gap_accuracy,0.40211640211640215,1.0,checker_framework
9_gc,7,gap_accuracy,0.36904761904761907,0.0,checker_framework
9_gc,8,gap_accuracy,0.36666666666666675,0.0,checker_framework
9_gc,9,gap_accuracy,0.46825396825396826,1.0,checker_framework
9_gc,10,gap_accuracy,0.5253623188405797,1.0,checker_framework
9_gc,1,readability_level_before,2.8125,0.0,checker_framework
9_gc,2,readability_level_before,2.6,0.0,checker_framework
9_gc,3,readability_level_before,2.6,0.0,checker_framework
9_gc,4,readability_level_before,2.4285714285714284,0.0,checker_framework
9_gc,5,readability_level_before,3.347826086956522,1.0,checker_framework
9_gc,6,readability_level_before,3.0,1.0,checker_framework
9_gc,7,readability_level_before,2.7857142857142856,0.0,checker_framework
9_gc,8,readability_level_before,2.933333333333333,0.0,checker_framework
9_gc,9,readability_level_before,3.380952380952381,1.0,checker_framework
9_gc,10,readability_level_before,3.130434782608696,1.0,checker_framework
9_gc,1,readability_level_ba,2.59375,0.0,checker_framework
9_gc,2,readability_level_ba,2.433333333333333,0.0,checker_framework
9_gc,3,readability_level_ba,2.566666666666667,0.0,checker_framework
9_gc,4,readability_level_ba,2.5,0.0,checker_framework
9_gc,5,readability_level_ba,3.1739130434782608,1.0,checker_framework
9_gc,6,readability_level_ba,2.9285714285714284,1.0,checker_framework
9_gc,7,readability_level_ba,2.5357142857142856,0.0,checker_framework
9_gc,8,readability_level_ba,2.9,0.0,checker_framework
9_gc,9,readability_level_ba,3.380952380952381,1.0,checker_framework
9_gc,10,readability_level_ba,3.0652173913043477,1.0,checker_framework
9_gc,1,time_to_read_complete,137.36374999999998,0.0,checker_framework
9_gc,2,time_to_read_complete,123.19000000000001,0.0,checker_framework
9_gc,3,time_to_read_complete,212.6206666666667,0.0,checker_framework
9_gc,4,time_to_read_complete,202.57285714285715,0.0,checker_framework
9_gc,5,time_to_read_complete,165.18,1.0,checker_framework
9_gc,6,time_to_read_complete,197.07452380952378,1.0,checker_framework
9_gc,7,time_to_read_complete,123.02642857142857,0.0,checker_framework
9_gc,8,time_to_read_complete,533.914,0.0,checker_framework
9_gc,9,time_to_read_complete,126.68928571428569,1.0,checker_framework
9_gc,10,time_to_read_complete,124.68173913043479,1.0,checker_framework
9_bc,1,gap_accuracy,0.3840579710144927,0.0,checker_framework
9_bc,2,gap_accuracy,0.4074074074074074,0.0,checker_framework
9_bc,3,gap_accuracy,0.611111111111111,0.0,checker_framework
9_bc,4,gap_accuracy,0.5052083333333334,0.0,checker_framework
9_bc,5,gap_accuracy,0.4126984126984127,1.0,checker_framework
9_bc,6,gap_accuracy,0.3703703703703703,1.0,checker_framework
9_bc,7,gap_accuracy,0.48958333333333337,0.0,checker_framework
9_bc,8,gap_accuracy,0.44444444444444453,0.0,checker_framework
9_bc,9,gap_accuracy,0.36666666666666664,1.0,checker_framework
9_bc,10,gap_accuracy,0.39285714285714285,1.0,checker_framework
9_bc,1,readability_level_before,2.739130434782609,0.0,checker_framework
9_bc,2,readability_level_before,3.0,0.0,checker_framework
9_bc,3,readability_level_before,2.6,0.0,checker_framework
9_bc,4,readability_level_before,2.0,0.0,checker_framework
9_bc,5,readability_level_before,2.642857142857143,1.0,checker_framework
9_bc,6,readability_level_before,2.3333333333333335,1.0,checker_framework
9_bc,7,readability_level_before,2.9375,0.0,checker_framework
9_bc,8,readability_level_before,3.0,0.0,checker_framework
9_bc,9,readability_level_before,2.4,1.0,checker_framework
9_bc,10,readability_level_before,2.9285714285714284,1.0,checker_framework
9_bc,1,readability_level_ba,2.717391304347826,0.0,checker_framework
