dataset_id,snippet_id,person_id,time_to_give_output,correct_output_rating,output_difficulty,brain_deact_31ant,brain_deact_31post,brain_deact_32,time_to_understand,readability_level,binary_understandability,correct_verif_questions,gap_accuracy,readability_level_ba,readability_level_before,time_to_read_complete,perc_correct_output,complexity_level,brain_deact_31,warnings_checker_framework,warnings_typestate_checker,warnings_infer,warnings_openjml,warning_sum,method_name,file,parameters,ifStatements,loops,assignmentExpressions,commas,periods,spaces,comparisons,parenthesis,literals,avgComments,avgComparisons,avgOperators,avgConditionals,LOC
3,31,108.0,,,,,,,,2.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,109.0,,,,,,,,5.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,110.0,,,,,,,,4.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,111.0,,,,,,,,4.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,112.0,,,,,,,,3.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,113.0,,,,,,,,3.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,114.0,,,,,,,,4.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,115.0,,,,,,,,3.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,116.0,,,,,,,,5.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,117.0,,,,,,,,4.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,118.0,,,,,,,,3.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,119.0,,,,,,,,3.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,120.0,,,,,,,,2.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,31,121.0,,,,,,,,5.0,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,s66,ds_3_snip_31_s66.java,0,0,0,0,5,5,27,0,7,4,0.6,0.0,0.0,0.0,5
3,32,1.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,2.0,,,,,,,,2.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,3.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,4.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,5.0,,,,,,,,2.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,6.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,7.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,8.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,9.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,10.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,11.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,12.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,13.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,14.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,15.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,16.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,17.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,18.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,19.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,20.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,21.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,22.0,,,,,,,,2.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,23.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,24.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,25.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,26.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,27.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,28.0,,,,,,,,1.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,29.0,,,,,,,,2.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,30.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,31.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,32.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,33.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,34.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,35.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,36.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,37.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,38.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,39.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,40.0,,,,,,,,2.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,41.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,42.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,43.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,44.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,45.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,46.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,47.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,48.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,49.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,50.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,51.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,52.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,53.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,54.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,55.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,56.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,57.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,58.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,59.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,60.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,61.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,62.0,,,,,,,,2.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,63.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,64.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,65.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,66.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,67.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,68.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,69.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,70.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,71.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,72.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,73.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,74.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,75.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,76.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,77.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,78.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,79.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,80.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,81.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,82.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,83.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,84.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,85.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,86.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,87.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,88.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,89.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,90.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,91.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,92.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,93.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,94.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,95.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,96.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,97.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,98.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,99.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,100.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,101.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,102.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,103.0,,,,,,,,3.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,104.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,105.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,106.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,107.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,108.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,109.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,110.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,111.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,112.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,113.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,114.0,,,,,,,,5.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
3,32,115.0,,,,,,,,4.0,,,,,,,,,,0.0,5.0,0.0,1.0,6.0,addZero,ds_3_snip_32_addZero.java,1,1,0,0,0,2,41,1,6,2,0.75,0.125,0.0,0.125,8
